"Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK"
"163,Nicolás Paz,ar ARG,MF,Como,21-203,2004,29,27,""2,383"",26.5,10,6,16,10,0,2,5,0,0.38,0.23,0.60,0.38,0.60"
"164,Martín Payero,ar ARG,MF,Cremonese,27-200,1998,20,15,""1,258"",14.0,1,0,1,1,0,0,7,0,0.07,0.00,0.07,0.07,0.07"
"165,Leonardo Pavoletti,it ITA,FW,Cagliari,37-124,1988,13,1,227,2.5,1,1,2,1,0,0,1,0,0.40,0.40,0.79,0.40,0.79"
"166,Strahinja Pavlovi?,rs SRB,DF,Milan,24-310,2001,26,25,""2,149"",23.9,4,1,5,4,0,0,3,0,0.17,0.04,0.21,0.17,0.21"
"167,Benjamin Pavard,fr FRA,DF,Inter,30-002,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00"
"168,Patric,es ESP,""MF,DF"",Lazio,32-347,1993,9,3,377,4.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00"
"169,Mario Pašali?,hr CRO,MF,Atalanta,31-049,1995,25,19,""1,627"",18.1,3,3,6,3,0,0,2,0,0.17,0.17,0.33,0.17,0.33"
"170,Fabiano Parisi,it ITA,""MF,FW"",Fiorentina,25-141,2000,20,16,""1,359"",15.1,1,1,2,1,0,0,5,0,0.07,0.07,0.13,0.07,0.13"
"171,Matteo Palma,de GER,DF,Udinese,18-017,2008,5,1,120,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00"
"172,Marco Palestra,it ITA,""MF,DF"",Cagliari,21-027,2005,29,28,""2,507"",27.9,1,4,5,1,0,0,3,0,0.04,0.14,0.18,0.04,0.18"
"173,Alberto Paleari,it ITA,GK,Torino,33-213,1992,21,21,""1,89"",21.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00"
"174,Daniele Padelli,it ITA,GK,Udinese,40-156,1985,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00"
"175,Daniel Oyegoke,eng ENG,""MF,DF"",Hellas Verona,23-086,2003,12,5,410,4.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00"
"176,Sebastian Otoa,dk DEN,DF,Genoa,21-321,2004,8,6,584,6.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00"
"177,Riccardo Orsolini,it ITA,MF,Bologna,29-065,1997,28,22,""1,685"",18.7,7,1,8,4,3,5,2,0,0.37,0.05,0.43,0.21,0.27"
"178,Gaetano Oristanio,it ITA,""FW,MF"",Parma,23-183,2002,19,8,849,9.4,1,0,1,1,0,0,1,0,0.11,0.00,0.11,0.11,0.11"
"179,Christian Ordoñez,ar ARG,MF,Parma,21-249,2004,20,9,733,8.1,1,0,1,1,0,0,5,1,0.12,0.00,0.12,0.12,0.12"
"180,Gift Orban,ng NGA,FW,Hellas Verona,23-256,2002,25,21,""1,84"",20.4,7,2,9,5,2,2,4,1,0.34,0.10,0.44,0.24,0.34"
"181,Loïs Openda,be BEL,""FW,MF"",Juventus,26-042,2000,23,6,661,7.3,1,0,1,1,0,0,0,0,0.14,0.00,0.14,0.14,0.14"
"182,Jacob Ondrejka,se SWE,""FW,MF"",Parma,23-209,2002,15,9,748,8.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00"
"183,Jean Onana,cm CMR,MF,Genoa,26-081,2000,2,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00"
"184,Mathías Olivera,uy URU,""DF,MF"",Napoli,28-150,1997,19,10,971,10.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00"
"185,Maduka Okoye,ng NGA,GK,Udinese,26-214,1999,22,22,""1,896"",21.1,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00"
"186,David Okereke,ng NGA,FW,Cremonese,28-213,1997,4,1,155,1.7,1,0,1,1,0,0,0,0,0.58,0.00,0.58,0.58,0.58"
"187,David Odogu,de GER,DF,Milan,19-300,2006,2,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00"
"188,Jens Odgaard,dk DEN,MF,Bologna,26-364,1999,22,15,""1,24"",13.8,5,1,6,5,0,0,1,0,0.36,0.07,0.44,0.36,0.44"
"189,Cas Odenthal,nl NED,DF,Sassuolo,25-185,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00"
"190,Rafel Obrador,es ESP,MF,Torino,22-034,2004,8,6,477,5.3,0,1,1,0,0,0,0,0,0.00,0.19,0.19,0.00,0.19"
"191,Adam Obert,sk SVK,""DF,MF"",Cagliari,23-219,2002,27,25,""2,069"",23.0,0,3,3,0,0,0,10,1,0.00,0.13,0.13,0.00,0.13"
"192,M'Bala Nzola,ao ANG,FW,Sassuolo,29-224,1996,7,1,187,2.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00"
"193,M'Bala Nzola,ao ANG,FW,Pisa,29-224,1996,16,11,""1,052"",11.7,3,0,3,1,2,3,1,1,0.26,0.00,0.26,0.09,0.09"
"194,Joi Nuredini,al ALB,FW,Genoa,18-237,2007,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00"
"195,Unai Núñez,es ESP,DF,Hellas Verona,29-059,1997,17,15,""1,265"",14.1,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00"
"196,Tijjani Noslin,nl NED,FW,Lazio,26-266,1999,21,4,602,6.7,2,0,2,2,0,0,2,1,0.30,0.00,0.30,0.30,0.30"
"197,Brooke Norton-Cuffy,eng ENG,""MF,DF"",Genoa,22-077,2004,26,25,""2,181"",24.2,2,1,3,2,0,0,5,1,0.08,0.04,0.12,0.08,0.12"
"198,Christopher Nkunku,fr FRA,FW,Milan,28-136,1997,24,11,""1,017"",11.3,5,3,8,2,3,3,0,0,0.44,0.27,0.71,0.18,0.44"
"199,Niels Nkounkou,fr FRA,""MF,DF"",Torino,25-149,2000,9,3,322,3.6,0,1,1,0,0,0,2,0,0.00,0.28,0.28,0.00,0.28"
"200,Alieu Njie,se SWE,FW,Torino,20-320,2005,9,1,120,1.3,1,1,2,1,0,0,1,0,0.75,0.75,1.50,0.75,1.50"
"201,Oliver Nielsen,dk DEN,DF,Lazio,22-299,2003,18,8,976,10.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00"
"202,Hans Nicolussi Caviglia,it ITA,MF,Fiorentina,25-285,2000,11,7,585,6.5,0,1,1,0,0,0,4,0,0.00,0.15,0.15,0.00,0.15"
"203,Hans Nicolussi Caviglia,it ITA,MF,Parma,25-285,2000,7,2,258,2.9,0,2,2,0,0,0,0,0,0.00,0.70,0.70,0.00,0.70"
"204,Cheikh Niasse,sn SEN,MF,Hellas Verona,26-070,2000,19,11,970,10.8,0,1,1,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09"
"205,Abdoulaye Niakhate Ndiaye,sn SEN,DF,Parma,23-354,2002,7,6,496,5.5,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00"
"206,Mikayil Ngor Faye,sn SEN,""MF,DF"",Cremonese,21-259,2004,8,2,254,2.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00"
"207,Cyril Ngonge,be BEL,FW,Torino,25-308,2000,20,11,994,11.0,1,1,2,1,0,0,2,0,0.09,0.09,0.18,0.09,0.18"
"208,Oumar Ngom,mr MTN,MF,Lecce,22-021,2004,7,3,334,3.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00"
"209,David Neres,br BRA,""FW,MF"",Napoli,29-027,1997,16,10,922,10.2,3,3,6,3,0,0,3,0,0.29,0.29,0.59,0.29,0.59"
"210,Victor Nelsson,dk DEN,DF,Hellas Verona,27-167,1998,30,29,""2,596"",28.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00"
"211,Cher Ndour,it ITA,MF,Fiorentina,21-246,2004,25,13,""1,251"",13.9,2,0,2,2,0,0,2,0,0.14,0.00,0.14,0.14,0.14"
"212,Michel Ndary Adopo,fr FRA,MF,Cagliari,25-254,2000,30,26,""2,385"",26.5,1,1,2,1,0,0,2,0,0.04,0.04,0.08,0.04,0.08"
"213,Corrie Ndaba,ie IRL,DF,Lecce,26-095,1999,11,4,402,4.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00"
"214,Konan N'dri,ci CIV,""FW,MF"",Lecce,25-154,2000,20,0,380,4.2,2,0,2,2,0,0,2,0,0.47,0.00,0.47,0.47,0.47"
"215,Obite N'Dicka,ci CIV,DF,Roma,26-222,1999,24,24,""2,104"",23.4,3,0,3,3,0,0,5,0,0.13,0.00,0.13,0.13,0.13"
"216,Cheveyo Muy,nl NED,FW,Milan,19-102,2006,2,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00"
"217,Yunus Musah,us USA,MF,Milan,23-121,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00"
"218,Yunus Musah,us USA,MF,Atalanta,23-121,2002,16,3,450,5.0,1,0,1,1,0,0,1,0,0.20,0.00,0.20,0.20,0.20"
"219,Arijanet Muric,xk KVX,GK,Sassuolo,27-143,1998,29,29,""2,61"",29.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00"
"220,Tarik Muharemovic,ba BIH,DF,Sassuolo,23-030,2003,26,26,""2,295"",25.5,2,2,4,2,0,0,5,0,0.08,0.08,0.16,0.08,0.16"
"221,Edoardo Motta,it ITA,GK,Lazio,21-076,2005,3,3,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00"
"222,Daniel Mosquera,co COL,FW,Hellas Verona,26-161,1999,20,5,586,6.5,0,2,2,0,0,0,1,0,0.00,0.31,0.31,0.00,0.31"
"223,Nikola Moro,hr CRO,MF,Bologna,28-018,1998,23,16,""1,455"",16.2,2,0,2,2,0,0,1,0,0.12,0.00,0.12,0.12,0.12"
"224,Luca Moro,it ITA,FW,Sassuolo,25-064,2001,12,1,204,2.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00"
"225,Stefano Moreo,it ITA,""FW,MF"",Pisa,32-273,1993,29,21,""1,711"",19.0,6,1,7,4,2,2,2,0,0.32,0.05,0.37,0.21,0.26"
"226,Tete Morente,es ESP,""FW,MF"",Lecce,29-116,1996,16,9,859,9.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00"
"227,Alberto Moreno,es ESP,DF,Como,33-268,1992,13,10,901,10.0,1,1,2,1,0,0,1,0,0.10,0.10,0.20,0.10,0.20"
"228,Álvaro Morata,es ESP,FW,Como,33-158,1992,19,8,779,8.7,0,1,1,0,0,1,3,1,0.00,0.12,0.12,0.00,0.12"
"229,Lorenzo Montipò,it ITA,GK,Hellas Verona,30-038,1996,27,27,""2,43"",27.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00"
"230,Luka Modri?,hr CRO,MF,Milan,40-202,1985,29,28,""2,452"",27.2,2,3,5,2,0,0,4,0,0.07,0.11,0.18,0.07,0.18"
"231,Rui Modesto,ao ANG,MF,Udinese,26-174,1999,3,0,119,1.3,0,1,1,0,0,0,0,0,0.00,0.76,0.76,0.00,0.76"
"232,Branimir Mlacic,hr CRO,DF,Udinese,19-018,2007,3,1,78,0.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00"
"233,Henrikh Mkhitaryan,am ARM,MF,Inter,37-068,1989,22,13,""1,205"",13.4,2,1,3,2,0,0,3,0,0.15,0.07,0.22,0.15,0.22"
"234,Fabio Miretti,it ITA,MF,Juventus,22-239,2003,18,5,553,6.1,1,2,3,1,0,0,1,0,0.16,0.33,0.49,0.16,0.49"
"235,Juan Miranda,es ESP,DF,Bologna,26-070,2000,24,21,""1,898"",21.1,1,0,1,1,0,0,6,0,0.05,0.00,0.05,0.05,0.05"
"236,Yerry Mina,co COL,DF,Cagliari,31-188,1994,19,19,""1,52"",16.9,1,0,1,1,0,0,5,1,0.06,0.00,0.06,0.06,0.06"
"237,Lennon Miller,sct SCO,MF,Udinese,19-217,2006,17,6,667,7.4,0,1,1,0,0,0,3,0,0.00,0.13,0.13,0.00,0.13"
"238,Vanja Milinkovi?-Savi?,rs SRB,GK,Napoli,29-038,1997,21,21,""1,89"",21.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00"
"239,Arkadiusz Milik,pl POL,FW,Juventus,32-030,1994,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00"
"240,Junior Messias,br BRA,MF,Genoa,34-321,1991,15,4,536,6.0,3,0,3,2,1,1,0,0,0.50,0.00,0.50,0.34,0.34"
"241,Alex Meret,it ITA,GK,Napoli,29-008,1997,9,9,810,9.0,0,1,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11"
"242,Paul Mendy,sn SEN,FW,Cagliari,19-088,2007,1,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00"
"243,Henrik Meister,dk DEN,FW,Pisa,22-133,2003,22,14,""1,32"",14.7,2,0,2,2,0,0,1,0,0.14,0.00,0.14,0.14,0.14"
"244,Scott McTominay,sct SCO,MF,Napoli,29-112,1996,25,23,""2,071"",23.0,7,3,10,7,0,0,1,0,0.30,0.13,0.43,0.30,0.43"
"245,Weston McKennie,us USA,MF,Juventus,27-214,1998,29,25,""2,21"",24.6,4,4,8,4,0,0,4,0,0.16,0.16,0.33,0.16,0.33"
"246,Pasquale Mazzocchi,it ITA,MF,Napoli,30-246,1995,11,2,235,2.6,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00"
"247,Luca Mazzitelli,it ITA,MF,Cagliari,30-135,1995,17,8,737,8.2,2,2,4,2,0,0,3,0,0.24,0.24,0.49,0.24,0.49"
"248,Nemanja Mati?,rs SRB,MF,Sassuolo,37-241,1988,26,25,""2,183"",24.3,1,1,2,1,0,0,6,1,0.04,0.04,0.08,0.04,0.08"
"249,Patrizio Masini,it ITA,MF,Genoa,25-062,2001,22,11,""1,166"",13.0,0,1,1,0,0,0,5,0,0.00,0.08,0.08,0.00,0.08"
"250,Adam Masina,ma MAR,DF,Torino,32-087,1994,5,2,235,2.6,0,1,1,0,0,0,0,0,0.00,0.38,0.38,0.00,0.38"
"251,Adam Maruši?,me MNE,DF,Lazio,33-164,1992,28,27,""2,388"",26.5,1,2,3,1,0,0,1,1,0.04,0.08,0.11,0.04,0.11"
"252,Lautaro Martínez,ar ARG,FW,Inter,28-220,1997,25,23,""1,888"",21.0,14,4,18,14,0,0,3,0,0.67,0.19,0.86,0.67,0.86"
"253,Josep Martinez,es ESP,GK,Inter,27-307,1998,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00"
"254,Aarón Martín,es ESP,""MF,DF"",Genoa,28-342,1997,26,22,""1,805"",20.1,1,5,6,1,0,0,2,0,0.05,0.25,0.30,0.05,0.30"
"255,Guillermo Maripán,cl CHI,DF,Torino,31-328,1994,24,23,""2,026"",22.5,2,0,2,2,0,0,3,0,0.09,0.00,0.09,0.09,0.09"
"256,João Mário Lopes,pt POR,DF,Bologna,26-086,2000,5,5,371,4.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00"
"257,João Mário Lopes,pt POR,MF,Juventus,26-086,2000,10,2,258,2.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00"
"258,Marius Marin,ro ROU,MF,Pisa,27-212,1998,23,18,""1,281"",14.2,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00"
"259,Luca Marianucci,it ITA,DF,Torino,21-250,2004,4,3,265,2.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00"
"260,Luca Marianucci,it ITA,DF,Napoli,21-250,2004,2,1,119,1.3,0,1,1,0,0,0,0,0,0.00,0.76,0.76,0.00,0.76"
"261,Pablo Marí,es ESP,DF,Fiorentina,32-211,1993,11,9,808,9.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00"
"262,Alessandro Marcandalli,it ITA,DF,Genoa,23-156,2002,24,21,""1,894"",21.0,0,2,2,0,0,0,4,0,0.00,0.10,0.10,0.00,0.10"
"263,Rolando Mandragora,it ITA,MF,Fiorentina,28-274,1997,28,25,""1,987"",22.1,6,2,8,5,1,1,6,0,0.27,0.09,0.36,0.23,0.32"
"264,Gianluca Mancini,it ITA,DF,Roma,29-347,1996,29,29,""2,532"",28.1,0,2,2,0,0,0,9,0,0.00,0.07,0.07,0.00,0.07"
"265,Ruslan Malinovskyi,ua UKR,MF,Genoa,32-330,1993,28,25,""1,964"",21.8,5,3,8,2,3,3,9,0,0.23,0.14,0.37,0.09,0.23"
"266,Donyell Malen,nl NED,FW,Roma,27-080,1999,10,10,797,8.9,7,0,7,5,2,2,1,0,0.79,0.00,0.79,0.56,0.56"
"267,Youssef Maleh,ma MAR,MF,Cremonese,27-220,1998,8,8,690,7.7,1,0,1,1,0,0,1,0,0.13,0.00,0.13,0.13,0.13"
"268,Youssef Maleh,ma MAR,MF,Lecce,27-220,1998,9,5,460,5.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00"
"269,Daniel Maldini,it ITA,FW,Lazio,24-170,2001,7,7,514,5.7,1,1,2,1,0,0,0,0,0.18,0.18,0.35,0.18,0.35"
"270,Daniel Maldini,it ITA,MF,Atalanta,24-170,2001,9,3,264,2.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00"
"271,Mike Maignan,fr FRA,GK,Milan,30-270,1995,29,29,""2,575"",28.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00"
"272,Babis Lykogiannis,gr GRE,DF,Bologna,32-159,1993,10,7,627,7.0,0,1,1,0,0,0,3,0,0.00,0.14,0.14,0.00,0.14"
"273,Zito Luvumbo,ao ANG,""MF,FW"",Cagliari,24-021,2002,12,2,329,3.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00"
"274,Mateus Lusuardi,br BRA,DF,Pisa,22-081,2004,3,3,198,2.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00"
"275,Sebastiano Luperto,it ITA,DF,Cremonese,29-205,1996,7,7,630,7.0,0,1,1,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14"
"276,Sebastiano Luperto,it ITA,DF,Cagliari,29-205,1996,19,19,""1,706"",19.0,1,0,1,1,0,0,3,0,0.05,0.00,0.05,0.05,0.05"
"277,Romelu Lukaku,be BEL,FW,Napoli,32-321,1993,5,0,44,0.5,1,0,1,1,0,0,1,0,2.05,0.00,2.05,2.05,2.05"
"278,Jhon Lucumí,co COL,DF,Bologna,27-277,1998,22,19,""1,657"",18.4,1,0,1,1,0,0,4,0,0.05,0.00,0.05,0.05,0.05"
"279,Lorenzo Lucca,it ITA,FW,Napoli,25-201,2000,16,4,408,4.5,1,0,1,1,0,0,1,0,0.22,0.00,0.22,0.22,0.22"
"280,Felipe Loyola,cl CHI,MF,Pisa,25-141,2000,6,4,347,3.9,1,0,1,1,0,0,0,0,0.26,0.00,0.26,0.26,0.26"
"281,Sandi Lovri?,si SVN,MF,Udinese,28-002,1998,6,1,161,1.8,0,1,1,0,0,0,1,0,0.00,0.56,0.56,0.00,0.56"
"282,Sandi Lovri?,si SVN,MF,Hellas Verona,28-002,1998,1,1,84,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00"
"283,Mathias Løvik,no NOR,MF,Parma,22-114,2003,9,5,471,5.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00"
"284,Lorran,br BRA,FW,Pisa,19-269,2006,8,0,111,1.2,1,0,1,1,0,0,0,0,0.81,0.00,0.81,0.81,0.81"
"285,Dachi Lordkipanidze,ge GEO,MF,Cremonese,21-022,2005,1,0,29,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00"
"286,Ademola Lookman,ng NGA,""FW,MF"",Atalanta,28-161,1997,12,9,795,8.8,2,0,2,2,0,0,0,0,0.23,0.00,0.23,0.23,0.23"
"287,Ruben Loftus-Cheek,eng ENG,""MF,FW"",Milan,30-066,1996,23,11,""1,027"",11.4,3,1,4,3,0,0,1,0,0.26,0.09,0.35,0.26,0.35"
"288,Manuel Locatelli,it ITA,MF,Juventus,28-081,1998,28,28,""2,274"",25.3,1,2,3,1,0,1,5,0,0.04,0.08,0.12,0.04,0.12"
"289,Stanislav Lobotka,sk SVK,MF,Napoli,31-125,1994,24,21,""1,845"",20.5,1,1,2,1,0,0,2,0,0.05,0.05,0.10,0.05,0.10"
"290,Joseph Liteta,zm ZAM,MF,Cagliari,20-036,2006,4,4,264,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00"
"291,Pol Lirola,es ESP,MF,Hellas Verona,28-229,1997,4,3,231,2.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00"
"292,Luca Lipani,it ITA,MF,Sassuolo,20-316,2005,16,8,744,8.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00"
"293,Mehdi Léris,dz ALG,MF,Pisa,27-311,1998,27,14,""1,396"",15.5,1,3,4,1,0,0,2,0,0.06,0.19,0.26,0.06,0.26"
"294,Rafael Leão,pt POR,FW,Milan,26-293,1999,22,18,""1,487"",16.5,9,2,11,7,2,2,3,0,0.54,0.12,0.67,0.42,0.54"
"295,Nicola Leali,it ITA,GK,Genoa,33-041,1993,20,20,""1,712"",19.0,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00"
"296,Andréa Le Borgne,fr FRA,MF,Como,19-246,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00"
"297,Manuel Lazzari,it ITA,DF,Lazio,32-121,1993,16,6,608,6.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00"
"298,Valentino Lazaro,at AUT,MF,Torino,30-006,1996,27,23,""2,043"",22.7,0,2,2,0,0,0,4,0,0.00,0.09,0.09,0.00,0.09"
"299,Matteo Lavelli,it ITA,FW,Inter,19-112,2006,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00"
"300,Armand Lauriente,fr FRA,FW,Sassuolo,27-116,1998,30,25,""1,932"",21.5,5,7,12,5,0,0,3,0,0.23,0.33,0.56,0.23,0.56"
"301,Noa Lang,nl NED,""FW,MF"",Napoli,26-286,1999,18,7,666,7.4,1,2,3,1,0,0,2,0,0.14,0.27,0.41,0.14,0.41"
"302,Tariq Lamptey,gh GHA,MF,Fiorentina,25-181,2000,2,1,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00"
"303,Sandro Kulenovi?,hr CRO,FW,Torino,26-116,1999,7,2,177,2.0,0,1,1,0,0,0,2,0,0.00,0.51,0.51,0.00,0.51"
"304,Nicolas-Gerrit Kühn,de GER,MF,Como,26-088,2000,21,6,645,7.2,1,1,2,1,0,0,0,0,0.14,0.14,0.28,0.14,0.28"
"305,Nikola Krstovi?,me MNE,FW,Atalanta,25-359,2000,26,12,""1,246"",13.8,8,4,12,8,0,0,2,0,0.58,0.29,0.87,0.58,0.87"
"306,Thomas Kristensen,dk DEN,DF,Udinese,24-072,2002,20,20,""1,794"",19.9,2,0,2,2,0,0,2,0,0.10,0.00,0.10,0.10,0.10"
"307,Christ-Owen Kouassi,fr FRA,DF,Lecce,22-349,2003,4,3,228,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00"
"308,Christian Kouamé,ci CIV,""FW,MF"",Fiorentina,28-114,1997,2,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00"
"309,Eddy Kouadio,ci CIV,DF,Fiorentina,19-304,2006,3,0,72,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00"
"310,Filip Kosti?,rs SRB,MF,Juventus,33-149,1992,17,4,467,5.2,3,1,4,3,0,0,0,0,0.58,0.19,0.77,0.58,0.77"
"311,Odilon Kossounou,ci CIV,DF,Atalanta,25-085,2001,15,10,888,9.9,1,0,1,1,0,0,1,0,0.10,0.00,0.10,0.10,0.10"
"312,Teun Koopmeiners,nl NED,""DF,MF"",Juventus,28-030,1998,27,16,""1,62"",18.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00"
"313,Manu Koné,fr FRA,MF,Roma,24-317,2001,26,26,""2,3"",25.6,2,2,4,2,0,0,2,0,0.08,0.08,0.16,0.08,0.16"
"314,Ismaël Koné,ca CAN,MF,Sassuolo,23-297,2002,27,26,""2,167"",24.1,5,0,5,5,0,0,4,1,0.21,0.00,0.21,0.21,0.21"
"315,Sead Kolašinac,ba BIH,DF,Atalanta,32-283,1993,13,10,841,9.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00"
"316,Semih K?l?çsoy,tr TUR,FW,Cagliari,20-227,2005,21,11,967,10.7,4,0,4,4,0,0,1,0,0.37,0.00,0.37,0.37,0.37"
"317,Kialonda,ao ANG,DF,Lecce,28-184,1997,22,21,""1,828"",20.3,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00"
"318,Marc-Oliver Kempf,de GER,DF,Como,31-061,1995,27,21,""1,761"",19.6,4,0,4,4,0,0,2,0,0.20,0.00,0.20,0.20,0.20"
"319,Lloyd Kelly,eng ENG,DF,Juventus,27-175,1998,27,25,""2,297"",25.5,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04"
"320,Mandela Keita,be BEL,MF,Parma,23-324,2002,29,28,""2,328"",25.9,0,1,1,0,0,0,1,0,0.00,0.04,0.04,0.00,0.04"
"321,Moise Kean,it ITA,FW,Fiorentina,26-030,2000,25,22,""1,961"",21.8,8,1,9,6,2,2,4,0,0.37,0.05,0.41,0.28,0.32"
"322,Grigoris Kastanos,cy CYP,MF,Hellas Verona,28-059,1998,6,0,44,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00"
"323,Jesper Karlström,se SWE,MF,Udinese,30-282,1995,30,30,""2,638"",29.3,1,0,1,1,0,0,4,0,0.03,0.00,0.03,0.03,0.03"
"324,Hassane Kamara,ci CIV,""MF,DF"",Udinese,32-025,1994,19,15,""1,301"",14.5,0,1,1,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07"
"325,Pierre Kalulu,fr FRA,""DF,MF"",Juventus,25-298,2000,29,29,""2,561"",28.5,2,3,5,2,0,0,3,1,0.07,0.11,0.18,0.07,0.18"
"326,Christian Kabasele,be BEL,DF,Udinese,35-034,1991,23,21,""1,717"",19.1,3,0,3,3,0,0,4,0,0.16,0.00,0.16,0.16,0.16"
"327,Mohamed Kaba,gn GUI,MF,Lecce,24-154,2001,15,5,633,7.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00"
"328,Dennis Johnsen,no NOR,""MF,FW"",Cremonese,28-041,1998,11,5,390,4.3,1,1,2,1,0,0,0,0,0.23,0.23,0.46,0.23,0.46"
"329,Þórir Jóhann Helgason,is ISL,MF,Lecce,25-183,2000,7,1,126,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00"
"330,Álex Jiménez,es ESP,DF,Milan,20-326,2005,1,0,45,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00"
